a,b,c,t.star,c.star
36.63528278,1.944111361,-0.00081838,2047.700823,16.97096341
32.78226732,2.145902329,0.001570718,2050.450769,17.20343322
37.42021838,2.350364981,0.003462556,2060.122482,20.22258957
16.73768931,1.841471834,0.000648871,2074.608198,34.33528102
30.56894263,2.197303817,0.002489902,2064.503529,23.06449723
25.23116343,1.546350836,-0.002394167,2042.521154,15.67402077
24.87981692,1.572780297,-0.002663333,2044.886163,16.87229243
29.78668886,1.488611438,-0.003468174,2050.34074,18.66129915
27.90035542,2.132826578,0.001872562,2075.767063,34.77257852
35.68227428,2.050263361,0.000407412,2057.171163,20.10479201
23.32844345,1.894199587,-7.59E-06,2049.541475,17.08385936
27.22572228,1.958849498,0.000184238,2064.559389,24.43444348
20.67513351,1.574946294,-0.002967528,2030.206459,13.51455489
30.77382184,2.109978983,0.002177539,2015.005706,10.0672676
50.87334744,2.754638879,0.006189055,2047.530013,14.50214421
35.04946556,1.851509902,-0.001158229,2072.139341,32.38810067
26.78954082,1.906495576,0.000597301,2057.04221,20.13868534
27.94773404,2.35140464,0.004565203,2075.706607,32.25906309
17.42903223,1.805074872,0.000803972,2065.002691,25.21442373
32.55816662,2.298418561,0.003380372,2074.589845,31.12687045
28.94897769,1.812610293,-0.001195725,2056.228366,20.40039988
20.50187041,1.605420933,-0.001482164,2052.500602,18.83981974
15.03246863,1.737815489,-0.000251281,2036.316776,14.19120027
44.46507888,2.323106119,0.002839026,2073.425513,29.88767082
33.00751375,2.164605735,0.001725006,2033.906273,12.72479166
19.26694033,1.567628346,-0.00223262,2073.449854,34.76934311
28.81103763,2.127723614,0.002487125,2045.072889,15.50673117
17.54856387,1.936604863,0.00091941,2072.132782,31.20424816
27.15416257,2.416363704,0.005439869,2058.661409,18.62648387
21.09797794,1.446626871,-0.002951258,2045.813932,17.08843152
15.64789874,1.7180416,0.000395862,2053.319282,18.62197994
38.69340762,2.066894065,2.04E-05,2067.440983,26.22740849
41.78662024,2.29796636,0.001843039,2072.67723,30.50200794
24.68527111,2.079177924,0.001714756,2045.697836,15.53091362
24.94351453,2.128567048,0.003117147,2062.903971,22.7526249
27.7582963,2.178338328,0.002597511,2040.198084,13.67588871
24.27454581,1.681449016,-0.001657983,2063.010267,24.86702252
23.32844345,1.894199587,-7.59E-06,2049.541475,17.08385936
43.61818266,2.370958952,0.00251133,2040.737351,13.35936513
17.42903223,1.805074872,0.000803972,2065.002691,25.21442373
41.5622681,2.498654537,0.004597742,2051.917062,15.97858623
36.24002488,2.392798315,0.003360682,2055.763283,18.25936177
53.44068626,2.524750044,0.003896091,2068.040363,24.0328111
48.60241772,2.539050769,0.004926107,2069.29577,24.61713022
23.81183166,1.606405703,-0.002263559,2040.891537,15.41128811
35.28838991,2.295332236,0.002979602,2051.251021,16.46408107
38.84546742,1.839407936,-0.001388725,2031.852176,13.09531569
29.78668886,1.488611438,-0.003468174,2050.34074,18.66129915
13.86167024,1.751031854,6.04E-05,2030.453894,12.77080212
36.24002488,2.392798315,0.003360682,2055.763283,18.25936177
21.44652341,1.716650961,-0.000599995,2053.96935,19.61770907
34.45438636,1.896237999,-0.00019273,2053.411752,18.39372871
28.02228763,2.099310256,0.002263515,2074.977967,33.01542567
5.795470492,1.369325067,-0.00281941,2022.166027,11.86476693
44.57097703,2.594340059,0.004902414,2058.70356,18.14060918
17.73790253,1.642958619,-0.001247988,2064.836517,25.16952977
20.50568198,1.98666696,0.001919406,2016.731292,10.32176629
31.46918617,2.105244455,0.001603291,2074.304261,32.42014335
43.33802488,2.157983038,0.000716245,2071.082329,28.5312852
47.8675169,2.207052919,0.001427313,2070.531627,28.37132858
24.15613803,1.891862392,0.000537587,2045.783749,15.871513
21.67304792,1.726118138,-0.000919143,2070.168344,30.28883153
27.86520359,2.314621965,0.004276406,2041.481995,13.83960952
41.03363094,2.691748496,0.005970206,2059.768102,18.16375765
3.722751306,1.041158143,-0.005435353,2045.433371,18.51402582
42.06424858,2.790944379,0.00736737,2079.657831,34.88422971
36.00023467,1.390239638,-0.006222098,2071.631529,33.3974451
27.21852458,1.790394664,-0.001203171,2066.66045,26.65101395
23.98773278,1.517803914,-0.003172361,2061.134992,23.92036224
35.81429161,2.059946632,-8.15E-05,2036.61923,13.72463936
28.56354217,2.265671578,0.002859234,2019.01248,9.969317683
35.65189458,2.184585738,0.002166587,2069.499532,27.40743008
35.36926205,2.051965656,0.000725404,2054.356347,18.1864572
27.48012091,1.961106008,0.000552055,2058.532559,20.81890162
24.52189185,2.144253938,0.002091519,2031.704974,12.19073121
22.44234935,2.093289479,0.001207843,2071.854335,29.4079244
31.26028686,2.468540231,0.004871148,2076.461068,33.63916577
50.25718315,2.529256891,0.002922163,2015.590373,9.048051203
15.26298457,1.836857567,0.000598881,2070.587884,29.72417781
41.63474245,2.53012952,0.004196335,2067.527965,23.23421192
21.97490692,1.911815653,0.001114559,2057.752174,20.09179869
36.96509014,2.487841657,0.005278438,2049.224373,15.46380425
18.28101136,1.584724368,-0.001316505,2025.719484,12.21850595
13.72571958,1.622894779,-0.001516785,2050.205007,17.87004244
25.91828926,2.184516449,0.003034366,2043.076569,14.22950174
31.04512953,1.805227894,-0.002383216,2016.665056,10.58827731
39.13813012,2.446559743,0.004172242,2059.110708,19.36241111
33.99417427,2.346937862,0.002977178,2038.349732,13.15406218
39.64125411,2.393592279,0.003901534,2067.483224,23.76720457
36.24002488,2.392798315,0.003360682,2055.763283,18.25936177
41.80322948,2.291760895,0.002439476,2016.912606,9.800567504
50.51523318,2.683323809,0.005094402,2036.563923,11.73090966
42.041856,2.636330089,0.005494388,2041.379456,12.75203993
31.39003959,2.105521749,0.001253019,2066.242729,24.5336936
17.3636156,1.886770793,0.000265556,2023.055443,11.08808381
62.9825866,3.024571504,0.007342542,2027.57435,9.863078143
34.07720253,2.347039508,0.003360652,2063.48427,22.25371331
14.47920865,1.37271016,-0.003455837,2045.38318,17.38356826
35.68126859,2.770713676,0.007436345,2056.166822,16.27160623
28.14592379,2.060469066,0.001905451,2030.48194,11.82939025
51.24866024,2.78133703,0.006462374,2021.049529,9.564618513
39.52418804,2.418897667,0.003998963,2067.277738,24.29433519
40.7211966,2.227061295,0.002012662,2052.676779,17.61898414
23.80182103,2.280686525,0.004237226,2030.440415,11.4797873
23.54490654,1.944839734,0.001530517,2053.668018,18.16743704
62.96763423,3.268796531,0.009197316,2066.43287,20.40198511
14.47920865,1.37271016,-0.003455837,2045.38318,17.38356826
24.48826155,1.729895831,0.000152787,2017.820113,10.71410128
28.76873982,2.217169929,0.002628266,2051.037898,16.35360664
42.12429372,2.733639687,0.005958296,2044.59615,13.61798677
38.33116306,1.773084274,-0.001815727,2041.782793,15.72752764
31.71145948,2.227089953,0.003331559,2058.943192,19.37765629
46.44333116,2.512913789,0.003993968,2057.333822,18.35672098
27.79051111,1.696175745,-0.0019848,2046.194233,17.15756867
18.68522597,1.663565544,-9.03E-05,2045.529827,16.40791919
3.722751306,1.041158143,-0.005435353,2045.433371,18.51402582
19.86833439,1.697092075,-0.001328152,2046.81096,17.24860621
40.58556372,2.498536558,0.004330435,2055.576253,18.04123362
14.05746916,1.749183674,0.000560282,2037.616646,14.29357593
59.44145816,2.810149094,0.00512638,2066.588587,21.59863148
37.41032883,1.859792784,-0.001964169,2058.798594,21.02427969
40.31929129,2.295988265,0.002122101,2041.755491,14.09814514
39.66933504,2.338763539,0.003495735,2071.572113,27.53172718
16.29492966,1.491858064,-0.002407092,2025.115573,12.38183613
65.30358504,3.441667176,0.009971163,2019.416339,7.856556345
35.57293238,2.052411699,0.001127754,2071.322441,30.16581823
3.592878013,1.524414248,-0.000933022,2055.331827,20.52017726
54.78859859,2.952106892,0.007557775,2074.075583,26.95603863
45.94448976,2.515687114,0.003859392,2045.753967,14.13432643
32.36981773,2.169139592,0.001199184,2056.078201,18.73608721
11.46942527,1.481391869,-0.002470344,2046.137555,17.18846516
36.22398882,2.17393405,0.00153118,2057.265681,19.58435889
46.81417043,2.666868796,0.004549391,2033.837586,11.57799402
39.21684288,2.323753748,0.003538433,2075.521868,33.60177328
31.39003959,2.105521749,0.001253019,2066.242729,24.5336936
22.14252723,1.511487219,-0.003281198,2071.063419,32.07585474
28.65047231,2.282388537,0.00348447,2073.800059,31.24262385
35.44030138,2.406419239,0.003532928,2071.111997,27.1844765
29.57770407,2.483931575,0.004624417,2030.491884,11.09064195
39.47322467,2.387297949,0.003954965,2027.922134,11.07178527
25.30590765,2.234643347,0.002818296,2019.325644,10.02945919
7.750178032,1.835303155,0.001447106,2027.915757,11.9581873
47.86444658,2.723511875,0.005568996,2072.181699,27.61739411
32.55816662,2.298418561,0.003380372,2074.589845,31.12687045
65.30358504,3.441667176,0.009971163,2019.416339,7.856556345
42.26634555,2.277223493,0.00235682,2031.982005,11.7895087
20.80750443,2.191010939,0.003246943,2044.790769,14.49407807
43.782991,2.149706905,0.000914506,2032.906543,12.42266316
35.29503371,2.156069199,0.001186058,2061.774513,22.17384628
36.63528278,1.944111361,-0.00081838,2047.700823,16.97096341
40.31929129,2.295988265,0.002122101,2041.755491,14.09814514
23.73928416,1.475984879,-0.003437073,2032.464032,14.04261902
35.40280505,2.145847326,0.002507585,2025.368121,10.78090233
7.750178032,1.835303155,0.001447106,2027.915757,11.9581873
22.59053456,1.806442978,-0.000879748,2041.93866,15.36476293
31.74586172,1.851244359,-0.000785544,2033.165288,13.18852925
65.30358504,3.441667176,0.009971163,2019.416339,7.856556345
19.86833439,1.697092075,-0.001328152,2046.81096,17.24860621
16.63067495,1.770427004,-0.000422564,2068.528154,28.50623512
28.56354217,2.265671578,0.002859234,2019.01248,9.969317683
50.36911509,2.816679415,0.006545248,2064.754025,20.81448835
42.39180518,2.70481876,0.005714573,2048.562432,14.95744828
60.02675235,3.127769378,0.008416464,2075.598572,27.36083982
37.33349869,2.353629019,0.00241105,2066.557895,24.76116723
15.8061008,1.771091108,0.000162289,2066.170771,25.77103974
15.18700694,1.215992293,-0.005607209,2068.92326,31.89592052
67.37503883,3.072607217,0.007310429,2043.193571,12.61871847
27.58838124,1.635077923,-0.003071721,2062.289585,24.16396502
14.05746916,1.749183674,0.000560282,2037.616646,14.29357593
15.64789874,1.7180416,0.000395862,2053.319282,18.62197994
13.59663329,1.615806964,-0.000895971,2043.668166,15.65985453
35.43580547,2.284004734,0.002236014,2043.698209,14.50404021
27.86520359,2.314621965,0.004276406,2041.481995,13.83960952
39.97146929,2.483886685,0.004183429,2041.838208,13.26852216
13.81003286,1.620440715,-0.00120817,2020.598864,11.57557121
24.52189185,2.144253938,0.002091519,2031.704974,12.19073121
37.06668417,2.557186552,0.004952179,2056.292081,17.96505527
17.54856387,1.936604863,0.00091941,2072.132782,31.20424816
18.84361988,1.570189653,-0.001273597,2032.524217,13.66478201
33.99935802,2.280198023,0.002410434,2062.312932,21.13655777
19.61096009,2.032217915,0.002759013,2030.036699,12.04075121
36.1752298,2.004718365,0.000456516,2028.946165,12.03648104
33.74061686,2.079731594,0.001115531,2063.911687,23.2272376
18.76422427,1.546624999,-0.002932344,2027.920948,12.64474414
28.70733509,2.025229193,0.001125257,2018.21565,10.65640855
48.08805352,2.622753077,0.005101683,2074.578568,29.72913619
37.44773081,2.45010177,0.003465898,2076.363209,33.00914589
37.78677403,2.478177468,0.004725187,2031.626347,11.62152916
45.3469497,2.583060001,0.005170104,2018.655712,9.657166447
7.748131442,1.321750299,-0.003226699,2067.839226,28.92431104
31.86475273,2.289406405,0.002623468,2059.046565,20.27636448
28.16875987,2.098473429,0.002444966,2018.704339,10.10474995
36.1752298,2.004718365,0.000456516,2028.946165,12.03648104
17.20577585,1.709077033,-0.001809938,2064.719578,25.84676408
51.24866024,2.78133703,0.006462374,2021.049529,9.564618513
39.36100099,2.426238607,0.00403237,2027.055898,10.85150744
36.0642556,2.005415014,0.000885375,2071.49577,30.43589174
41.89132171,2.533957008,0.003489906,2054.430233,17.40976238
31.37692987,2.265179534,0.003389159,2053.407648,17.25864028
32.25425196,2.15250882,0.002118625,2074.106193,31.16984965
36.19070671,2.311773129,0.002749125,2058.58026,20.0766948
33.80071958,2.25583684,0.002434275,2036.862738,12.89189286
20.91342834,1.591828343,-0.001355439,2059.939006,23.16698551
49.62331526,2.602855715,0.004557622,2030.962928,10.97865644
32.56736731,2.45326379,0.005493019,2033.508162,11.35792788
16.59690326,1.933271015,0.001194175,2062.697015,22.92908407
27.21852458,1.790394664,-0.001203171,2066.66045,26.65101395
26.41730123,1.762127482,-0.001556032,2029.264279,12.61384813
18.3236507,1.974583754,0.001552936,2039.309647,13.97451115
26.78954082,1.906495576,0.000597301,2057.04221,20.13868534
24.48826155,1.729895831,0.000152787,2017.820113,10.71410128
18.09081939,1.701012675,-0.001111179,2070.136745,30.78653111
55.79146379,2.915983694,0.006823218,2074.615311,27.69658718
37.92421708,2.736332988,0.006564539,2065.021068,21.66470569
38.66008477,2.283225552,0.002711857,2034.990195,12.5231519
35.0375319,2.333830947,0.002593113,2055.570383,17.801122
32.36583409,2.177672908,0.00209394,2065.663923,24.54616183
40.4599217,2.494181718,0.005263341,2070.10942,25.58389581
27.79051111,1.696175745,-0.0019848,2046.194233,17.15756867
39.64125411,2.393592279,0.003901534,2067.483224,23.76720457
31.86475273,2.289406405,0.002623468,2059.046565,20.27636448
3.333885665,1.558640514,-0.001205919,2065.151794,26.16738512
20.59391202,1.91953978,0.000449733,2075.120257,33.91887953
15.82186343,1.737148414,0.00021351,2053.386205,19.21578462
32.61861602,2.003249322,0.00032829,2025.298408,11.40994505
14.88437315,1.903145943,0.000719225,2017.139536,10.24658575
35.58715413,2.104771687,0.001377392,2066.284432,24.66083447
35.04946556,1.851509902,-0.001158229,2072.139341,32.38810067
30.06528601,1.789866424,-0.000324538,2058.821791,21.55032577
50.05149013,2.767260319,0.0057737,2055.96514,17.11781877
15.47070753,1.516347224,-0.002434479,2066.947112,27.88078423
23.74633501,1.842537771,0.000194153,2049.589768,16.97076749
46.48078601,2.504920862,0.002784757,2026.916814,10.85012403
26.19728487,1.980888193,0.00060867,2069.464363,27.35907685
32.78226732,2.145902329,0.001570718,2050.450769,17.20343322
40.7211966,2.227061295,0.002012662,2052.676779,17.61898414
0.78065168,0.708980514,-0.008234658,2061.514428,27.41123634
31.1411526,2.079538874,0.001411698,2068.984153,26.67140445
31.87614561,2.087403317,0.001955555,2067.265105,25.637935
42.54886307,2.374354031,0.003786949,2018.717192,9.587090849
27.00719951,1.675353396,-0.002015191,2071.316037,31.30893866
35.16834725,2.130265387,0.001185281,2075.234988,34.17737206
28.76873982,2.217169929,0.002628266,2051.037898,16.35360664
38.17977979,2.421381198,0.004433625,2041.176781,13.73299532
43.71627939,2.337444648,0.002893211,2068.807353,25.14522004
37.60049266,2.323132046,0.003065266,2070.372651,27.88091586
24.05816307,1.924066233,0.000549637,2063.569449,24.04833065
44.23310521,3.032309024,0.008586072,2069.733553,23.37723769
28.22793116,2.15462098,0.002982743,2072.780462,30.66396168
26.61181033,1.75081769,-0.00062341,2027.097436,12.32454076
5.412438154,1.577882431,-1.86E-05,2022.386225,11.87924717
33.74061686,2.079731594,0.001115531,2063.911687,23.2272376
49.34686586,2.772060905,0.006110598,2027.664715,10.04182478
30.79975212,2.280236017,0.004194471,2071.505285,28.80739826
56.17764157,3.001428592,0.008089085,2071.683374,24.0979948
44.7225894,2.364096121,0.002457583,2070.549627,27.51517078
52.26579749,2.994687924,0.007422628,2079.081922,33.41586301
31.403484,2.306537244,0.003312416,2056.555731,19.02570063
42.45239763,2.896271964,0.007721637,2058.540045,17.01689151
23.74633501,1.842537771,0.000194153,2049.589768,16.97076749
-0.8991932,1.303306675,-0.003204085,2042.481095,16.32989578
33.74061686,2.079731594,0.001115531,2063.911687,23.2272376
31.6003988,1.906144718,0.000377771,2058.996989,20.65404442
14.88437315,1.903145943,0.000719225,2017.139536,10.24658575
39.15786031,2.22131154,0.001667887,2061.540767,21.58708867
50.60682792,2.575207193,0.00350967,2072.533658,27.65327933
32.44449941,1.913036436,0.000544422,2021.757999,11.33209153
20.50568198,1.98666696,0.001919406,2016.731292,10.32176629
3.333885665,1.558640514,-0.001205919,2065.151794,26.16738512
36.37659027,2.604902062,0.005799155,2077.842614,34.65315115
21.60088363,2.15568788,0.003375139,2038.415064,13.25053676
14.03554297,2.020240217,0.00219108,2032.310345,12.44221308
35.81429161,2.059946632,-8.15E-05,2036.61923,13.72463936
45.31041143,2.708285325,0.005478943,2074.804157,30.5740672
47.01711026,2.676983734,0.005992417,2025.324475,9.747224792
49.01346908,2.609802395,0.004722431,2063.552338,20.67713592
37.60049266,2.323132046,0.003065266,2070.372651,27.88091586
17.05522646,1.493736338,-0.002750268,2043.251241,16.12987196
39.11179768,2.650112859,0.005208577,2057.588826,18.21579661
25.60265993,2.370518915,0.004562418,2020.911458,9.751295487
46.60849604,2.688691801,0.005548493,2063.525282,20.80540959
44.23310521,3.032309024,0.008586072,2069.733553,23.37723769
54.78859859,2.952106892,0.007557775,2074.075583,26.95603863
33.99417427,2.346937862,0.002977178,2038.349732,13.15406218
25.24410487,1.577861441,-0.002677802,2042.987216,15.91327496
20.37582088,1.793108639,0.000274253,2045.720194,16.14176606
42.26634555,2.277223493,0.00235682,2031.982005,11.7895087
46.48078601,2.504920862,0.002784757,2026.916814,10.85012403
25.85843078,2.149628695,0.001792731,2068.541868,26.00898278
39.32199091,2.693120101,0.006562897,2070.684116,25.64736463
24.76128138,1.598030851,-0.002704135,2066.359119,27.69117487
45.44678684,2.390040795,0.003994699,2049.367192,15.68540114
28.86351277,2.253524305,0.002937217,2031.077575,11.69659256
30.18949806,2.056276018,0.001375414,2064.924125,24.67215788
16.55025661,1.796738285,-0.000369539,2043.263083,15.68228655
35.35577979,2.258077131,0.002644296,2037.795009,13.07763548
37.73858739,2.373237966,0.003175523,2048.174519,15.27583617
47.01711026,2.676983734,0.005992417,2025.324475,9.747224792
16.84510549,1.636278483,-0.002348384,2063.10598,25.18476236
16.73768931,1.841471834,0.000648871,2074.608198,34.33528102
29.00187566,1.949044791,0.001516724,2068.58333,26.58679594
30.79036272,1.893245016,0.001231813,2073.389773,32.60556499
16.73768931,1.841471834,0.000648871,2074.608198,34.33528102
7.210780685,1.386675715,-0.002613711,2071.387601,32.69776213
32.94704903,1.968194796,-0.000341006,2016.383979,10.27349534
32.38499375,2.290721729,0.002813762,2071.36362,27.76519258
41.09470425,2.092859249,0.001862398,2052.159442,17.83395015
17.88939701,1.544177614,-0.002724024,2056.332152,21.46910831
35.43580547,2.284004734,0.002236014,2043.698209,14.50404021
40.23570065,2.118577262,0.001413487,2043.352247,15.17526498
46.48078601,2.504920862,0.002784757,2026.916814,10.85012403
42.39180518,2.70481876,0.005714573,2048.562432,14.95744828
20.06686132,2.134135463,0.002677765,2051.370897,17.03372068
38.71049789,2.739016463,0.007082478,2044.527641,13.61827182
44.40389265,2.482051936,0.003857635,2037.89113,12.66482373
23.98773278,1.517803914,-0.003172361,2061.134992,23.92036224
50.05149013,2.767260319,0.0057737,2055.96514,17.11781877
19.86833439,1.697092075,-0.001328152,2046.81096,17.24860621
47.30037658,2.577439918,0.005225883,2056.411255,17.74866575
32.17574486,2.137943426,0.001243252,2062.578539,21.81053662
31.94786915,2.369909722,0.003907511,2021.593374,9.969740957
24.27454581,1.681449016,-0.001657983,2063.010267,24.86702252
25.23116343,1.546350836,-0.002394167,2042.521154,15.67402077
42.93550319,2.573492002,0.004851251,2076.456954,32.7712792
35.09954608,2.248117706,0.001989328,2040.469119,13.55360694
35.80052573,2.321739736,0.002925141,2047.576052,15.40445037
35.57293238,2.052411699,0.001127754,2071.322441,30.16581823
32.67244504,2.236504053,0.00381039,2040.978072,13.76792086
34.32509438,2.62021142,0.006300624,2061.392105,19.58205608
44.0393414,2.651772205,0.005733531,2072.157185,27.80165375
32.17574486,2.137943426,0.001243252,2062.578539,21.81053662
20.369605,1.876776917,0.001069426,2032.13533,12.7062273
35.29503371,2.156069199,0.001186058,2061.774513,22.17384628
47.8675169,2.207052919,0.001427313,2070.531627,28.37132858
31.77345369,1.871782937,-0.000586881,2063.638836,24.04835868
45.60394452,2.640307362,0.006167323,2077.793652,33.71018978
23.59508242,1.828985629,0.000606315,2017.569897,10.4620033
40.79317453,2.3864997,0.002325736,2063.77582,22.40355842
28.14344486,2.180842967,0.002807661,2051.507127,17.22981755
32.55816662,2.298418561,0.003380372,2074.589845,31.12687045
30.11957167,2.152008072,0.001996044,2073.230495,31.39176793
34.51920217,2.026898799,0.000202205,2066.013,25.27935099
45.35742929,2.747967052,0.006311833,2044.28213,13.61750778
65.30358504,3.441667176,0.009971163,2019.416339,7.856556345
20.06686132,2.134135463,0.002677765,2051.370897,17.03372068
21.09797794,1.446626871,-0.002951258,2045.813932,17.08843152
15.82186343,1.737148414,0.00021351,2053.386205,19.21578462
5.094391806,1.169226343,-0.004387482,2049.340834,19.35314415
42.55041833,2.334051676,0.003087107,2072.691702,29.22346496
23.81183166,1.606405703,-0.002263559,2040.891537,15.41128811
35.83991126,2.05806552,0.000329922,2062.900585,22.83027307
26.03053327,2.038620765,0.001469272,2064.473149,23.54269707
59.44145816,2.810149094,0.00512638,2066.588587,21.59863148
28.14592379,2.060469066,0.001905451,2030.48194,11.82939025
41.80322948,2.291760895,0.002439476,2016.912606,9.800567504
18.47066408,1.763195305,-0.000570471,2064.924298,24.9215189
28.14344486,2.180842967,0.002807661,2051.507127,17.22981755
22.59053456,1.806442978,-0.000879748,2041.93866,15.36476293
40.58556372,2.498536558,0.004330435,2055.576253,18.04123362
18.35438149,1.633366621,-0.001707576,2061.04381,22.80697652
42.54886307,2.374354031,0.003786949,2018.717192,9.587090849
41.08872,2.27691021,0.002316796,2072.569329,29.41018329
43.57363757,2.253979354,0.002604772,2066.082628,24.29556523
23.2287454,2.215998856,0.003028684,2016.356319,9.622650177
66.04255562,3.118338971,0.007332128,2064.290926,19.82355161
57.88120831,2.776406452,0.005391095,2022.828487,9.588427588
31.67190496,1.856169397,-0.001706973,2072.986679,33.39223288
37.62233879,2.514701922,0.005166206,2061.098019,19.92934324
43.0083442,2.592618455,0.006032875,2065.543642,22.24839985
24.41336354,1.996476685,0.00097486,2047.158238,16.21366946
32.9892131,2.237687328,0.003310793,2057.726448,19.23863964
15.8061008,1.771091108,0.000162289,2066.170771,25.77103974
35.35577979,2.258077131,0.002644296,2037.795009,13.07763548
23.33902529,1.788543402,-0.000662928,2031.884839,12.82676694
24.45793064,1.884252127,-0.000233472,2074.76273,34.61433155
42.97196204,2.515992725,0.003857072,2059.578995,19.2942527
17.56477955,1.889351169,0.000591994,2070.375463,28.88167114
39.32199091,2.693120101,0.006562897,2070.684116,25.64736463
43.782991,2.149706905,0.000914506,2032.906543,12.42266316
35.16637205,2.418826973,0.003372252,2062.004708,20.81051102
35.26600021,2.233091496,0.001756644,2073.011706,30.38773897
40.92637754,2.041197897,-0.000143904,2070.752398,29.26192099
34.9559058,2.34515259,0.003516792,2064.167333,21.7910188
6.644507266,1.523756645,-0.000359119,2026.911266,12.37029035
35.11503007,1.918358998,-0.000447094,2025.912066,11.5729123
30.74693704,2.381558582,0.004944007,2036.851722,12.69779573
41.99941944,2.389319167,0.002708519,2059.532599,20.0602284
27.94773404,2.35140464,0.004565203,2075.706607,32.25906309
18.76422427,1.546624999,-0.002932344,2027.920948,12.64474414
21.83543806,2.059921401,0.002496172,2056.794919,19.41738096
22.04364258,2.157087024,0.003343554,2075.835583,34.79942152
24.06414088,2.333040487,0.003725102,2032.059463,11.8584635
61.03009275,2.907610535,0.005636938,2016.140141,8.656126345
52.6411339,2.548415909,0.003475394,2068.158346,24.65506982
47.08090136,2.68538385,0.006156892,2076.36672,32.5237561
43.18707581,2.481413505,0.004029891,2043.700183,13.53757011
28.72906867,2.220020249,0.002706193,2075.503849,33.83839334
25.90089687,2.240251326,0.003994738,2062.209692,21.82760502
20.11524796,1.732878833,-0.001123465,2048.754739,17.26989341
23.74633501,1.842537771,0.000194153,2049.589768,16.97076749
27.72318426,2.095844603,0.001844097,2023.941188,10.94858127
18.47066408,1.763195305,-0.000570471,2064.924298,24.9215189
28.65620497,1.836959293,-0.000864618,2067.499319,27.49129847
25.90089687,2.240251326,0.003994738,2062.209692,21.82760502
60.02675235,3.127769378,0.008416464,2075.598572,27.36083982
30.89177125,2.091998649,0.002226899,2074.884831,33.90742162
35.58715413,2.104771687,0.001377392,2066.284432,24.66083447
32.44449941,1.913036436,0.000544422,2021.757999,11.33209153
57.88120831,2.776406452,0.005391095,2022.828487,9.588427588
35.44030138,2.406419239,0.003532928,2071.111997,27.1844765
41.79035372,2.379077662,0.003098737,2066.063736,23.01676021
27.90035542,2.132826578,0.001872562,2075.767063,34.77257852
37.91467959,2.448766417,0.004164947,2067.901064,23.87958066
32.38499375,2.290721729,0.002813762,2071.36362,27.76519258
42.34296915,1.945208973,-0.001495063,2021.661243,11.18040962
46.04406438,2.317326676,0.002128274,2052.275138,17.00165742
8.14037851,1.397146743,-0.002895863,2044.061487,17.17930635
15.64789874,1.7180416,0.000395862,2053.319282,18.62197994
55.392865,2.826013355,0.006031821,2059.291681,17.73697569
25.0062599,2.252174025,0.00338641,2045.895405,14.75213781
27.06399762,2.274836808,0.002841585,2075.379801,32.87410495
41.3042326,2.396550842,0.003530212,2062.205215,20.43556123
39.13813012,2.446559743,0.004172242,2059.110708,19.36241111
32.36583409,2.177672908,0.00209394,2065.663923,24.54616183
28.86351277,2.253524305,0.002937217,2031.077575,11.69659256
43.55313332,2.540923159,0.004813651,2073.557272,28.83518116
37.80787321,2.388325228,0.003518766,2034.790964,12.28103119
25.34277897,1.584941244,-0.002305834,2052.671752,19.33249213
34.30208047,2.176371708,0.002323058,2037.964678,13.52413512
37.42021838,2.350364981,0.003462556,2060.122482,20.22258957
40.8387429,2.406282532,0.003210525,2015.532992,9.30607162
46.81417043,2.666868796,0.004549391,2033.837586,11.57799402
26.22576902,1.90424224,4.04E-05,2025.735902,11.63786939
34.9559058,2.34515259,0.003516792,2064.167333,21.7910188
36.65719865,2.626345477,0.006083582,2055.730834,17.04343541
46.81417043,2.666868796,0.004549391,2033.837586,11.57799402
26.22576902,1.90424224,4.04E-05,2025.735902,11.63786939
23.43178598,1.833260088,0.000244351,2050.804664,17.59379644
39.52418804,2.418897667,0.003998963,2067.277738,24.29433519
23.81183166,1.606405703,-0.002263559,2040.891537,15.41128811
49.34686586,2.772060905,0.006110598,2027.664715,10.04182478
16.59690326,1.933271015,0.001194175,2062.697015,22.92908407
25.19639774,2.020743421,0.001370463,2064.003561,23.77712901
41.3042326,2.396550842,0.003530212,2062.205215,20.43556123
45.35742929,2.747967052,0.006311833,2044.28213,13.61750778
42.23752917,2.762285951,0.006834356,2079.26374,34.38710014
36.65719865,2.626345477,0.006083582,2055.730834,17.04343541
34.51920217,2.026898799,0.000202205,2066.013,25.27935099
37.62233879,2.514701922,0.005166206,2061.098019,19.92934324
43.23775802,2.251179618,0.002378684,2041.103295,13.87206322
27.9889523,1.810402575,-0.001557517,2058.617149,21.81358737
42.82533399,2.207246244,0.001427756,2028.476402,11.75799581
35.09954608,2.248117706,0.001989328,2040.469119,13.55360694
5.795470492,1.369325067,-0.00281941,2022.166027,11.86476693
21.09797794,1.446626871,-0.002951258,2045.813932,17.08843152
14.03554297,2.020240217,0.00219108,2032.310345,12.44221308
24.72372198,1.614051681,-0.002037393,2035.064915,13.81633727
42.47162241,2.327427546,0.002509446,2033.419494,11.99598457
3.592878013,1.524414248,-0.000933022,2055.331827,20.52017726
27.72318426,2.095844603,0.001844097,2023.941188,10.94858127
48.60241772,2.539050769,0.004926107,2069.29577,24.61713022
4.53748569,1.308488183,-0.003683839,2017.614001,11.82566264
